income,expenses,debts,savings
64153,25016,14994,37637
60597,29657,12122,29727
49713,29176,8912,19645
41810,11241,9268,29642
29755,45202,11306,0
71302,20166,14249,49711
58881,20476,18017,36603
39399,26714,13498,11335
60793,28916,13833,30493
48946,44589,14580,2899
45693,32694,17383,11260
56528,35664,18224,19041
38877,32745,8065,5325
44843,32314,13589,11170
51821,33097,21137,16610
42508,10672,8419,30994
60036,27500,15371,30998
78035,41622,14145,34998
38685,69423,12166,0
25023,17956,22953,4771
19973,34230,15184,0
47742,24289,22555,21197
40052,50476,15028,0
53117,16462,17301,34924
51988,36249,12113,14527
25951,15927,12169,8807
22776,26814,17046,0
54438,29656,17138,23068
52031,40696,17989,9536
43612,19228,16883,22695
25142,36633,8317,0
57070,30187,10968,25786
69078,32727,19249,34426
54169,39583,5207,14065
37287,17174,16463,18466
50668,38105,14440,11119
29508,24310,19247,3273
65869,40958,17083,23202
51227,33345,11680,16714
23477,27904,11453,0
45489,24099,12386,20151
56949,38232,17900,16927
45004,42609,3488,2046
45861,24671,15786,19611
31633,18669,10584,11905
58498,36942,15954,19960
40272,15514,16722,23085
17653,16944,6688,40
44431,19372,13865,23672
64717,25845,15777,37294
44196,16636,15439,26016
76069,10612,14388,64018
56434,18645,8895,36899
55081,36424,9656,17691
48074,17284,8109,29979
48975,26597,17770,20601
46048,49466,14422,0
45465,29508,14741,14482
57963,33425,6472,23890
35962,20539,14831,13939
33861,51634,18168,0
33152,24587,5790,7986
80684,27718,12322,51733
57955,43170,7148,14070
54567,28182,12898,25095
34137,30478,10495,2609
59350,27183,16904,30476
48251,27251,15846,19415
53212,33705,21457,17361
35350,35529,14729,0
52404,23567,16692,27167
43642,22339,12211,20081
38515,23908,9484,13658
61011,15987,19173,43106
26934,14095,21216,10717
58471,32971,18528,23647
60267,39385,15656,19316
36805,38710,10129,0
37695,6180,20708,29444
46654,27549,17897,17315
54230,18979,25124,32738
47707,31437,9227,15347
56503,25821,19312,28750
76444,35919,17745,38750
42384,29808,13289,11247
24272,11039,21819,11051
62388,20329,17011,40357
75249,30057,10315,44160
55891,30901,14408,23549
33683,15943,10255,16714
48141,14635,12657,32240
33222,30562,18519,808
59642,15963,19946,41684
29730,13313,16106,14806
45498,25548,11249,18825
34934,25115,16908,8128
51902,21215,18616,28825
44504,22962,5139,21028
52651,30138,15582,20954
50335,22798,14049,26132
35200,30706,19768,2517
59403,26195,16928,31515
49268,31676,17421,15849
35172,38782,12590,0
83613,38392,15008,43720
57146,42882,19718,12292
47701,38381,14675,7852
71228,32385,15873,37255
77627,25665,7320,51230
47819,26122,14657,20231
55210,21222,4940,33494
35179,30045,12419,3892
47792,36973,15317,9287
47014,22743,18835,22387
52772,29627,10004,22144
54991,23226,16868,30078
58397,32093,22342,24069
53564,24506,11796,27878
31838,22604,7264,8507
35922,23200,16449,11077
41803,35033,9040,5866
45766,29032,10905,15643
65761,25715,19616,38084
32555,32614,24384,0
44638,25854,9996,17784
64295,41265,11312,21898
45501,20261,12800,23960
56906,28130,12260,27550
47906,15952,24666,29487
53851,26531,12347,26085
46572,13203,13061,32062
60005,37463,23080,20234
26824,37665,17883,0
44550,37841,19929,4716
54448,30288,10469,23113
58005,21201,12349,35569
72394,21996,9801,49417
44134,45301,19006,0
72192,44356,21126,25723
40114,31225,12001,7688
69929,24843,13178,43768
62262,43686,13397,17236
36298,23054,7263,12517
54605,32288,11630,21154
49231,43519,18866,3825
59383,21636,10622,36684
46650,38292,15464,6811
45391,35205,8459,9340
70536,29604,14279,39504
48519,20065,12183,27235
62396,22755,8891,38751
46619,32894,18951,11829
74999,15766,19233,57309
39824,31307,10152,7501
40787,35410,13919,3985
72867,39852,15221,31492
43325,16016,5926,26716
74016,43162,8014,30052
63377,46953,21431,14280
47680,34101,9674,12611
22800,19619,21290,1052
49710,26718,8272,22164
51524,29524,18294,20170
67508,32704,13443,33459
73826,30219,14146,42192
39725,32811,24279,4486
62017,29092,8729,32052
61481,32651,17973,27032
66101,25394,17767,38930
57480,26618,31772,27684
20862,24239,9614,0
47668,49172,11870,0
32664,44639,19079,0
46960,35552,13998,10008
64700,43253,12684,20178
54577,37984,19787,14614
67221,31812,13667,34042
55126,14944,10540,39128
30525,27378,18631,1283
12187,26649,16876,0
52232,18669,13435,32219
46791,15138,13198,30333
35345,34927,10425,0
24490,33245,18625,0
38978,18326,13199,19332
47082,22541,11150,23426
59988,41612,8572,17518
52829,21223,16960,29910
74121,31707,12457,41168
34465,28102,4936,5869
63215,35063,8983,27253
50709,21438,13832,27887
60420,30900,13972,28122
43452,31687,13782,10386
66075,32301,13086,32465
54428,30790,7620,22876
39808,33446,10627,5299
49819,51917,20918,0
46406,55612,20181,0
57337,23607,17889,31941
32303,6817,17447,23741
49559,35954,19523,11652
55929,31862,9396,23127
50495,40610,15164,8368
70204,32848,9398,36416
61610,30586,9485,30075
49887,41289,16840,6914
53250,42687,19733,8589
54434,16134,14030,36897
56049,21833,23245,31891
22615,28944,16058,0
45477,30984,11116,13381
27733,27740,9566,0
69174,34342,20090,32823
49087,39961,15642,7561
47099,47227,18380,0
63451,35789,1710,27491
56334,21476,16223,33235
33070,28526,12441,3299
48936,29246,8031,18886
44972,35146,14686,8357
23832,33881,20459,0
39645,50503,26331,0
47246,25384,16210,20241
48275,33847,11454,13282
27766,53547,11152,0
67274,24147,19815,41145
48468,31451,10015,16015
50563,20551,18112,28200
56009,30820,16468,23542
38178,22197,15915,14389
56845,40468,7159,15661
44493,31473,13215,11698
36551,20646,7709,15134
58601,38405,12058,18990
72375,31796,19585,38620
60872,39528,21155,19228
63844,18523,16069,43714
42190,33688,12148,7287
26035,37733,22940,0
72352,25766,12082,45377
80817,17409,9321,62475
73142,29583,18482,41710
44963,42281,17288,953
32680,41259,12287,0
34014,25715,15501,6748
24744,17169,17210,5854
48389,25688,16018,21099
74085,25315,17294,47040
47875,34464,12471,12163
54534,28949,17631,23821
70633,22467,15087,46657
43938,41042,12640,1632
80532,31404,13770,47751
79881,34354,14510,44076
48033,12750,7773,34505
41336,5757,11816,34397
60458,15624,15324,43301
44787,25194,8245,18768
32651,35763,11900,0
69218,6577,26923,59948
68246,45928,9353,21382
52332,31705,13080,19319
31057,43602,10831,0
31557,21140,14415,8975
51608,35038,10925,15477
42501,30851,13783,10271
44883,38176,11407,5566
65329,27662,20275,35639
60997,34732,15408,24724
70672,41021,9985,28652
35140,23488,19203,9731
44852,32422,10208,11409
61384,11121,7179,49545
56721,37025,14984,18197
72985,49546,24536,20985
56308,17555,5861,38166
77721,29086,8345,47800
58100,38804,18762,17419
65932,30314,11788,34439
45147,31650,18059,11691
50214,26090,10812,23042
63664,25718,15709,36375
74194,29133,23722,42688
60938,30416,9027,29619
48752,18185,20118,28555
70660,29339,18398,39481
17120,45685,7553,0
28666,25808,17794,1078
60224,17627,15364,41060
50211,28485,15455,20180
59082,22853,16682,34560
50966,16616,13248,33025
58564,31391,15350,25638
37783,22897,16207,13265
58557,23752,18730,32932
64916,31534,7364,32645
68308,14668,21454,51494
80203,12584,9223,66696
53661,36708,18808,15072
54108,10691,15397,41877
27152,20233,8594,6059
42028,12001,17640,28263
47103,25138,10272,20937
65754,34280,20343,29439
40834,31123,11445,8566
61945,53918,7525,7274
49975,40869,22669,6839
47342,20688,15906,25063
53733,18029,19335,33770
44132,57066,10742,0
43564,40625,5540,2385
24428,35893,23376,0
46280,30748,14967,14035
42800,32735,17456,8319
42260,15179,18282,25252
56253,31570,13323,23350
59879,30712,16131,27553
53482,20958,22969,30227
64931,24614,14837,38833
58633,45151,19710,11511
45574,28748,5043,16321
43057,50711,20618,0
54692,12593,7389,41360
58606,24778,20047,31823
70967,14527,16953,54744
67867,17905,14520,48510
41877,21717,14502,18709
48469,33153,13736,13942
60065,32668,10896,26307
66019,23207,13970,41415
64084,7722,26040,53758
49041,44776,21511,2113
31189,27142,10644,2982
35015,18837,16338,14544
54089,32749,15479,19792
55133,32044,14288,21660
33519,26773,9986,5747
50668,31485,17229,17460
59468,18449,19230,39096
32731,37599,10830,0
66574,20031,24777,44065
44337,23944,22610,18132
68864,36488,17740,30602
41998,42039,8841,0
34600,45857,17007,0
43127,40557,16409,929
48572,26759,17565,20056
44172,14589,22952,27287
46759,44050,14120,1297
55009,43706,25239,8779
47432,23280,17032,22448
49008,39211,13547,8442
24361,26678,26996,0
55875,45012,19149,8948
48661,24851,12726,22537
74154,49786,15421,22825
35906,37861,18176,0
22875,47975,14245,0
59271,25362,15669,32342
55197,34050,10913,20055
34873,20307,6574,13908
27053,38439,15532,0
73060,38990,15700,32500
71211,53970,17635,15477
12688,34820,12119,0
43126,37240,8297,5056
74962,25291,10173,48653
42859,35413,20278,5418
42640,26201,11666,15272
45758,31158,12789,13321
33186,31745,13437,97
24428,26476,11903,0
65788,30629,11533,34005
22355,26247,10644,0
53709,26202,22003,25306
63298,40766,18400,20692
28231,31754,21239,0
36135,33470,22246,440
68197,15426,3250,52446
57993,34234,16717,22087
40740,35304,12069,4229
68033,26016,20584,39958
68098,50850,11292,16118
54035,7107,9729,45955
36497,37843,7829,0
43798,37128,13486,5321
54295,35415,19574,16922
47171,31762,16280,13781
64084,35506,8986,27679
27053,38681,25763,0
27586,22741,18247,3020
52713,32991,18887,17833
42626,28166,21425,12317
40594,19062,6798,20852
23479,37171,10442,0
50293,24356,19115,24025
49208,15021,10946,33092
59802,24608,13624,33831
51033,22011,14611,27560
48010,40284,8612,6864
67655,31531,13195,34804
30312,43823,19572,0
58045,23334,18647,32846
24932,38741,20565,0
37424,58396,20049,0
31810,33560,17029,0
61729,38616,16633,21449
49018,36935,16266,10456
49797,15779,11864,32831
33399,35858,9850,0
45504,33064,11552,11284
38548,27402,13369,9809
55751,21159,11720,33420
35133,36939,17069,0
69946,20275,16009,48070
24866,51336,16546,0
37902,31141,16757,5085
75158,17766,20978,55294
43472,24860,14957,17116
30276,27218,20041,1053
53286,54123,17582,0
42869,21154,20648,19650
37461,28837,23073,6316
33561,24621,17883,7151
91525,34992,15518,54981
46226,24781,15486,19896
21116,18609,12649,1242
72405,28047,12481,43109
59166,27006,19510,30209
38503,24077,10181,13407
36003,24611,23073,9084
60102,41846,14241,16831
46296,26802,29310,16563
21110,18658,11534,1298
76808,25378,16250,49805
43490,30543,13240,11623
72433,16637,11034,54692
69176,46259,20319,20885
34984,38675,9472,0
65497,44301,11619,20034
40228,33921,17931,4513
21999,9063,18724,11063
43631,45353,8040,0
55964,21364,17908,32809
43058,22178,15644,19315
45394,31563,10411,12789
67153,43782,11055,22265
51597,40532,4832,10581
37350,39062,23587,0
60530,26881,20077,31641
52965,26723,8554,25386
12175,33459,18994,0
56425,28699,12129,26513
55877,38893,19574,15026
50301,38301,12519,10748
63375,35913,13183,26143
39914,4740,13558,33818
55047,31279,11713,22596
26495,28911,21996,0
56106,31680,19492,22476
79295,22456,15549,55284
35077,16752,20122,16312
38602,34631,6864,3284
39349,26436,8857,12027
51949,35746,17372,14465
34054,23290,18677,8896
56318,44159,16397,10519
62702,40010,5586,22133
58015,32968,9688,24078
23473,27867,17082,0
64927,38524,27132,23689
64060,33925,21089,28026
62452,32385,22886,27778
55592,40428,16698,13494
53302,44265,16662,7370
65485,17475,9832,47026
78852,19496,19759,57380
35704,22197,14634,12043
66171,14975,18463,49349
48706,29372,15153,17818
48054,36001,16395,10413
26952,29785,14561,0
45728,24658,16123,19457
35041,41264,20000,0
43042,31405,8668,10770
33527,33429,7535,0
43266,41542,17129,11
43908,28767,22202,12920
51451,50602,23463,0
25778,25521,8877,0
28317,49979,12985,0
55428,20252,7603,34415
38038,35174,12246,1639
66117,23574,20614,40481
53379,41195,14935,10690
59101,25217,13130,32571
71160,32908,17725,36479
45354,23494,11024,20757
41382,39372,22964,0
63075,23442,15036,38129
57642,46834,12991,9508
47190,20040,17934,25356
70871,16543,19696,52358
46816,39515,22979,5003
50491,24083,13950,25013
50318,29927,20430,18348
35981,26777,15506,7653
51163,16873,11943,33095
70951,29230,11115,40609
56674,42649,9515,13073
50465,40031,11291,9304
47573,32317,20578,13198
54963,41122,18533,11987
61246,19404,8793,40962
59138,26745,6268,31766
45022,33958,9438,10120
54871,28695,11116,25064
57199,27531,13483,28319
34892,17993,20864,14812
52523,9186,12261,42110
17580,38178,23402,0
57238,32432,6599,24146
59905,39019,13256,19560
61213,25627,18927,33693
44074,22872,19236,19278
54635,30065,13321,23237
71359,38541,20008,30817
71206,27685,19060,41615
49562,38017,11589,10386
52089,19936,16574,30495
66663,28385,18518,36426
27487,29298,11947,0
45153,42263,23471,542
70033,32076,10823,36874
64628,47460,15720,15596
55538,16523,8751,38139
27412,31299,15516,0
49251,31793,9664,16491
41151,36200,13529,3598
54965,21866,7067,32392
37859,46844,18999,0
34614,30129,16781,2806
19027,19129,20437,0
68327,29839,13260,37162
44003,26868,20669,15068
52357,57832,15196,0
49966,40499,15565,7910
33988,30496,25570,935
31114,28880,12576,976
34920,39510,21137,0
39152,39988,17398,0
55499,884,12140,53401
38064,36429,8421,792
76197,30279,9834,44934
65407,16888,20653,46453
62125,38802,23671,20955
48205,52461,15457,0
72714,35567,15719,35575
46729,41004,18882,3836
49531,48041,15366,0
52549,21697,20498,28802
60527,11424,16458,47457
59553,36568,15677,21417
42873,27523,11503,14199
42005,16258,10273,24719
59598,29218,-795,30459
60728,37275,21170,21336
44099,28510,14266,14162
26192,22131,12998,2761
46890,27764,5241,18601
59352,29805,11799,28367
77081,10705,11141,65261
32030,28572,11026,2355
43601,16556,16664,25378
44158,36590,15611,6006
70337,14389,8193,55128
49475,40126,8510,8498
36390,25908,8501,9631
58380,24570,24052,31404
43930,32944,22463,8739
31634,21339,10738,9221
36608,32787,5117,3309
76010,22678,15640,51768
55763,24432,15234,29807
51616,34053,16584,15904
46251,18614,18706,25766
54382,17356,17258,35300
54203,32482,9417,20779
54382,29731,16470,23004
51722,31686,19269,18109
63031,33276,11379,28617
50346,30573,16499,18123
35330,36080,12236,0
40813,30974,24980,7341
20314,9926,8365,9551
80402,12521,20779,65803
62941,49279,6645,12997
37548,30000,23965,5151
45772,39502,9292,5340
40446,26542,15948,12309
73138,29419,6854,43033
28701,25466,8250,2410
51717,54659,19488,0
48372,32532,20140,13826
62402,24651,16196,36131
48439,13484,18705,33084
23626,49737,20224,0
46233,28367,11579,16708
35417,37442,8005,0
51193,38559,14931,11140
71512,25371,12113,44929
23908,36724,16943,0
37996,23958,17740,12264
41709,20095,11591,20454
44275,41644,18520,779
61101,28418,18270,30856
47396,35185,18616,10349
56237,34109,12961,20831
40613,36379,18899,2344
53448,14434,17600,37254
61666,24147,18200,35699
39015,26755,23388,9921
61720,21685,16638,38371
50785,34290,11965,15298
65681,41868,9447,22868
46978,43451,20639,1463
55718,26607,16786,27432
49390,32919,23350,14136
48556,34456,4852,13614
53883,36212,19553,15715
58052,21218,13694,35464
31256,48205,13232,0
71504,39265,11175,31121
22105,39526,19497,0
39727,42034,18067,0
48585,35341,9288,12315
56185,19726,15824,34876
73642,28610,18530,43179
22125,13489,15890,7047
42384,34150,20539,6180
18097,28307,13549,0
50474,29594,3728,20507
54075,42040,15933,10441
73861,25430,15903,46840
51809,27478,16555,22675
65660,30219,20534,33387
58757,11600,5237,46633
43471,27339,13807,14751
28865,5142,10386,22684
54125,24144,8959,29085
27618,38551,14638,0
69428,34472,18509,33105
47569,24051,16504,21867
67927,30407,11562,36363
42796,19250,14272,22118
54032,29976,19649,22091
53140,59303,18415,0
49324,48458,12236,0
43510,30526,11912,11792
55886,31601,6417,23643
36107,20204,12852,14617
31858,21982,6321,9243
68642,33621,25335,32487
60907,24751,10724,35083
50988,39041,20544,9892
74977,45696,24090,26872
45983,33326,16081,11048
69840,31017,14499,37373
52633,13192,8388,38602
34628,37476,12476,0
77720,18563,23019,56855
64860,25819,16756,37365
48184,39595,15141,7074
60907,40297,21560,18454
43944,25334,18481,16761
62437,25910,14260,35101
14133,23006,16081,0
34702,18021,11159,15565
64688,23652,12194,39816
46255,13868,13968,30990
53113,36830,17787,14504
29798,33945,8763,0
77718,35605,15381,40574
67857,20455,13050,46097
46989,18049,10495,27890
43929,30535,13077,12086
65444,30641,3392,34463
79737,28527,11212,50088
64306,27105,9502,36250
82577,47107,13600,34110
36164,34260,3601,1543
